gtfs_id,vehicle_no,service_sub_types
chennai_bus,J0666,"[""MINI""]"
chennai_bus,J0668,"[""MINI""]"
chennai_bus,J0669,"[""MINI""]"
chennai_bus,J0670,"[""MINI""]"
chennai_bus,J0671,"[""MINI""]"
chennai_bus,J0672,"[""MINI""]"
chennai_bus,J0673,"[""MINI""]"
chennai_bus,J0674,"[""MINI""]"
chennai_bus,J0675,"[""MINI""]"
chennai_bus,J0676,"[""MINI""]"
chennai_bus,J0677,"[""MINI""]"
chennai_bus,J0678,"[""MINI""]"
chennai_bus,J0679,"[""MINI""]"
chennai_bus,J0680,"[""MINI""]"
chennai_bus,J0681,"[""MINI""]"
chennai_bus,J0682,"[""MINI""]"
chennai_bus,J0683,"[""MINI""]"
chennai_bus,J0684,"[""MINI""]"
chennai_bus,J0686,"[""MINI""]"
chennai_bus,J0687,"[""MINI""]"
chennai_bus,J0688,"[""MINI""]"
chennai_bus,J0689,"[""MINI""]"
chennai_bus,J0690,"[""MINI""]"
chennai_bus,J0691,"[""MINI""]"
chennai_bus,J0692,"[""MINI""]"
chennai_bus,J0693,"[""MINI""]"
chennai_bus,J0694,"[""MINI""]"
chennai_bus,J0695,"[""MINI""]"
chennai_bus,J0696,"[""MINI""]"
chennai_bus,J0697,"[""MINI""]"
chennai_bus,J0698,"[""MINI""]"
chennai_bus,J0699,"[""MINI""]"
chennai_bus,J0700,"[""MINI""]"
chennai_bus,J0701,"[""MINI""]"
chennai_bus,J0702,"[""MINI""]"
chennai_bus,J0703,"[""MINI""]"
chennai_bus,J0705,"[""MINI""]"
chennai_bus,J0706,"[""MINI""]"
chennai_bus,J0707,"[""MINI""]"
chennai_bus,J0709,"[""MINI""]"
chennai_bus,J0710,"[""ORDI""]"
chennai_bus,J0711,"[""ORDI""]"
chennai_bus,J0712,"[""ORDI""]"
chennai_bus,J0713,"[""ORDI""]"
chennai_bus,J0714,"[""ORDI""]"
chennai_bus,J0715,"[""ORDI""]"
chennai_bus,J0716,"[""ORDI""]"
chennai_bus,J0717,"[""ORDI""]"
chennai_bus,J0718,"[""ORDI""]"
chennai_bus,J0719,"[""ORDI""]"
chennai_bus,J0720,"[""ORDI""]"
chennai_bus,J0721,"[""ORDI""]"
chennai_bus,J0722,"[""ORDI""]"
chennai_bus,J0723,"[""ORDI""]"
chennai_bus,J0724,"[""ORDI""]"
chennai_bus,J0725,"[""ORDI""]"
chennai_bus,J0726,"[""ORDI""]"
chennai_bus,J0727,"[""ORDI""]"
chennai_bus,J0728,"[""ORDI""]"
chennai_bus,J0729,"[""ORDI""]"
chennai_bus,J0730,"[""ORDI""]"
chennai_bus,J0731,"[""ORDI""]"
chennai_bus,J0732,"[""ORDI""]"
chennai_bus,J0733,"[""ORDI""]"
chennai_bus,J0734,"[""ORDI""]"
chennai_bus,J0735,"[""ORDI""]"
chennai_bus,J0736,"[""ORDI""]"
chennai_bus,J0737,"[""ORDI""]"
chennai_bus,J0738,"[""ORDI""]"
chennai_bus,J0739,"[""ORDI""]"
chennai_bus,J0740,"[""ORDI""]"
chennai_bus,J0741,"[""ORDI""]"
chennai_bus,J0742,"[""ORDI""]"
chennai_bus,J0743,"[""ORDI""]"
chennai_bus,J0744,"[""ORDI""]"
chennai_bus,J0745,"[""ORDI""]"
chennai_bus,J0746,"[""ORDI""]"
chennai_bus,J0747,"[""ORDI""]"
chennai_bus,J0748,"[""ORDI""]"
chennai_bus,J0749,"[""ORDI""]"
chennai_bus,J0750,"[""ORDI""]"
chennai_bus,J0752,"[""ORDI""]"
chennai_bus,J0753,"[""ORDI""]"
chennai_bus,J0754,"[""ORDI""]"
chennai_bus,J0755,"[""ORDI""]"
chennai_bus,J0756,"[""ORDI""]"
chennai_bus,J0757,"[""ORDI""]"
chennai_bus,J0758,"[""ORDI""]"
chennai_bus,J0759,"[""ORDI""]"
chennai_bus,J0761,"[""ORDA""]"
chennai_bus,J0762,"[""ORDA""]"
chennai_bus,J0763,"[""ORDA""]"
chennai_bus,J0765,"[""ORDA""]"
chennai_bus,J0766,"[""ORDA""]"
chennai_bus,J0767,"[""ORDA""]"
chennai_bus,J0768,"[""ORDA""]"
chennai_bus,J0769,"[""ORDA""]"
chennai_bus,J0770,"[""ORDA""]"
chennai_bus,J0771,"[""ORDA""]"
chennai_bus,J0772,"[""ORDI""]"
chennai_bus,J0773,"[""ORDA""]"
chennai_bus,J0774,"[""ORDA""]"
chennai_bus,J0775,"[""ORDA""]"
chennai_bus,J0776,"[""ORDA""]"
chennai_bus,J0777,"[""ORDA""]"
chennai_bus,J0778,"[""ORDA""]"
chennai_bus,J0779,"[""ORDI""]"
chennai_bus,J0780,"[""ORDI""]"
chennai_bus,J0781,"[""ORDI""]"
chennai_bus,J0782,"[""ORDA""]"
chennai_bus,J0783,"[""ORDA""]"
chennai_bus,J0784,"[""ORDA""]"
chennai_bus,J0785,"[""ORDA""]"
chennai_bus,J0786,"[""ORDA""]"
chennai_bus,J0787,"[""ORDA""]"
chennai_bus,J0788,"[""ORDA""]"
chennai_bus,J0789,"[""ORDA""]"
chennai_bus,J0790,"[""ORDA""]"
chennai_bus,J0791,"[""ORDA""]"
chennai_bus,J0792,"[""ORDA""]"
chennai_bus,J0793,"[""ORDA""]"
chennai_bus,J0794,"[""ORDA""]"
chennai_bus,J0795,"[""ORDA""]"
chennai_bus,J0796,"[""ORDA""]"
chennai_bus,J0797,"[""ORDA""]"
chennai_bus,J0798,"[""ORDI""]"
chennai_bus,J0799,"[""ORDI""]"
chennai_bus,J0800,"[""ORDA""]"
chennai_bus,J0801,"[""CNGA""]"
chennai_bus,J0802,"[""ORDI""]"
chennai_bus,J0803,"[""ORDA""]"
chennai_bus,J0804,"[""ORDA""]"
chennai_bus,J0805,"[""ORDA""]"
chennai_bus,J0806,"[""ORDA""]"
chennai_bus,J0807,"[""ORDA""]"
chennai_bus,J0808,"[""ORDA""]"
chennai_bus,J0809,"[""ORDA""]"
chennai_bus,J0810,"[""ORDA""]"
chennai_bus,J0811,"[""ORDA""]"
chennai_bus,J0812,"[""ORDA""]"
chennai_bus,J0813,"[""ORDA""]"
chennai_bus,J0814,"[""ORDA""]"
chennai_bus,J0815,"[""ORDI""]"
chennai_bus,J0816,"[""ORDI""]"
chennai_bus,J0817,"[""ORDI""]"
chennai_bus,J0818,"[""ORDI""]"
chennai_bus,J0819,"[""ORDI""]"
chennai_bus,J0820,"[""ORDI""]"
chennai_bus,J0821,"[""ORDI""]"
chennai_bus,J0822,"[""ORDI""]"
chennai_bus,J0823,"[""ORDI""]"
chennai_bus,J0824,"[""ORDI""]"
chennai_bus,J0825,"[""ORDI""]"
chennai_bus,J0826,"[""ORDI""]"
chennai_bus,J0830,"[""ORDI""]"
chennai_bus,J0831,"[""ORDI""]"
chennai_bus,J0832,"[""ORDI""]"
chennai_bus,J0833,"[""ORDI""]"
chennai_bus,J0834,"[""ORDI""]"
chennai_bus,J0835,"[""ORDI""]"
chennai_bus,J0836,"[""ORDI""]"
chennai_bus,J0837,"[""ORDI""]"
chennai_bus,J0838,"[""ORDI""]"
chennai_bus,J0839,"[""ORDI""]"
chennai_bus,J0840,"[""ORDI""]"
chennai_bus,J0841,"[""ORDI""]"
chennai_bus,J0842,"[""ORDI""]"
chennai_bus,J0843,"[""ORDI""]"
chennai_bus,J0844,"[""ORDI""]"
chennai_bus,J0845,"[""ORDI""]"
chennai_bus,J0846,"[""ORDI""]"
chennai_bus,J0848,"[""ORDI""]"
chennai_bus,J0849,"[""ORDI""]"
chennai_bus,J0850,"[""ORDI""]"
chennai_bus,J0851,"[""ORDI""]"
chennai_bus,J0852,"[""ORDI""]"
chennai_bus,J0853,"[""ORDI""]"
chennai_bus,J0854,"[""ORDI""]"
chennai_bus,J0855,"[""ORDI""]"
chennai_bus,J0856,"[""ORDI""]"
chennai_bus,J0857,"[""ORDI""]"
chennai_bus,J0859,"[""ORDI""]"
chennai_bus,J0860,"[""ORDI""]"
chennai_bus,J0861,"[""ORDI""]"
chennai_bus,J0862,"[""ORDI""]"
chennai_bus,J0863,"[""ORDI""]"
chennai_bus,J0864,"[""ORDI""]"
chennai_bus,J0865,"[""ORDI""]"
chennai_bus,J0866,"[""ORDI""]"
chennai_bus,J0867,"[""ORDI""]"
chennai_bus,J0868,"[""ORDI""]"
chennai_bus,J0869,"[""ORDI""]"
chennai_bus,J0870,"[""ORDI""]"
chennai_bus,J0871,"[""ORDI""]"
chennai_bus,J0872,"[""ORDI""]"
chennai_bus,J0873,"[""ORDI""]"
chennai_bus,J0874,"[""ORDI""]"
chennai_bus,J0875,"[""ORDI""]"
chennai_bus,J0876,"[""ORDI""]"
chennai_bus,J0877,"[""ORDI""]"
chennai_bus,J0878,"[""ORDI""]"
chennai_bus,J0879,"[""ORDI""]"
chennai_bus,J0880,"[""ORDI""]"
chennai_bus,J0881,"[""ORDI""]"
chennai_bus,J0882,"[""ORDI""]"
chennai_bus,J0883,"[""ORDI""]"
chennai_bus,J0884,"[""ORDI""]"
chennai_bus,J0885,"[""ORDI""]"
chennai_bus,J0886,"[""ORDI""]"
chennai_bus,J0887,"[""ORDI""]"
chennai_bus,J0888,"[""ORDI""]"
chennai_bus,J0889,"[""ORDI""]"
chennai_bus,J0890,"[""ORDI""]"
chennai_bus,J0891,"[""ORDI""]"
chennai_bus,J0892,"[""ORDI""]"
chennai_bus,J0893,"[""ORDI""]"
chennai_bus,J0894,"[""ORDI""]"
chennai_bus,J0895,"[""ORDI""]"
chennai_bus,J0896,"[""ORDI""]"
chennai_bus,J0897,"[""ORDI""]"
chennai_bus,J0898,"[""ORDI""]"
chennai_bus,J0899,"[""ORDI""]"
chennai_bus,J0900,"[""ORDI""]"
chennai_bus,J0901,"[""ORDI""]"
chennai_bus,J0902,"[""ORDI""]"
chennai_bus,J0903,"[""ORDI""]"
chennai_bus,J0904,"[""ORDI""]"
chennai_bus,J0905,"[""ORDI""]"
chennai_bus,J0906,"[""ORDI""]"
chennai_bus,J0907,"[""ORDI""]"
chennai_bus,J0908,"[""ORDI""]"
chennai_bus,J0909,"[""ORDI""]"
chennai_bus,J0910,"[""ORDR""]"
chennai_bus,J0911,"[""ORDR""]"
chennai_bus,J0912,"[""ORDR""]"
chennai_bus,J0913,"[""ORDR""]"
chennai_bus,J0914,"[""ORDR""]"
chennai_bus,J0915,"[""ORDR""]"
chennai_bus,J0916,"[""ORDR""]"
chennai_bus,J0917,"[""ORDR""]"
chennai_bus,J0918,"[""ORDR""]"
chennai_bus,J0919,"[""ORDR""]"
chennai_bus,J0920,"[""ORDR""]"
chennai_bus,J0921,"[""ORDR""]"
chennai_bus,J0922,"[""ORDR""]"
chennai_bus,J0923,"[""ORDR""]"
chennai_bus,J0924,"[""ORDR""]"
chennai_bus,J0925,"[""ORDR""]"
chennai_bus,J0926,"[""ORDR""]"
chennai_bus,J0927,"[""ORDR""]"
chennai_bus,J0928,"[""ORDR""]"
chennai_bus,J0929,"[""ORDR""]"
chennai_bus,J0930,"[""ORDR""]"
chennai_bus,J0931,"[""ORDR""]"
chennai_bus,J0932,"[""ORDR""]"
chennai_bus,J0933,"[""ORDR""]"
chennai_bus,J0934,"[""ORDR""]"
chennai_bus,J0935,"[""ORDR""]"
chennai_bus,J0936,"[""ORDR""]"
chennai_bus,J0937,"[""ORDR""]"
chennai_bus,J0938,"[""ORDR""]"
chennai_bus,J0939,"[""ORDR""]"
chennai_bus,J0940,"[""ORDR""]"
chennai_bus,J0941,"[""PHCR""]"
chennai_bus,J0942,"[""ORDR""]"
chennai_bus,J0943,"[""ORDR""]"
chennai_bus,J0944,"[""ORDR""]"
chennai_bus,J0945,"[""ORDR""]"
chennai_bus,J0946,"[""ORDR""]"
chennai_bus,J0947,"[""ORDR""]"
chennai_bus,J0948,"[""ORDR""]"
chennai_bus,J0949,"[""ORDR""]"
chennai_bus,J0950,"[""ORDR""]"
chennai_bus,J0951,"[""ORDR""]"
chennai_bus,J0952,"[""ORDR""]"
chennai_bus,J0953,"[""ORDR""]"
chennai_bus,J0954,"[""ORDR""]"
chennai_bus,J0955,"[""ORDR""]"
chennai_bus,J0956,"[""ORDR""]"
chennai_bus,J0957,"[""ORDR""]"
chennai_bus,J0958,"[""ORDR""]"
chennai_bus,J0959,"[""ORDR""]"
chennai_bus,J0960,"[""ORDR""]"
chennai_bus,J0961,"[""ORDR""]"
chennai_bus,J0962,"[""ORDR""]"
chennai_bus,J0994,"[""ORDR""]"
chennai_bus,J0995,"[""ORDR""]"
chennai_bus,J0996,"[""ORDR""]"
chennai_bus,J0997,"[""ORDR""]"
chennai_bus,J0963,"[""ORDR""]"
chennai_bus,J0964,"[""ORDR""]"
chennai_bus,J0965,"[""ORDR""]"
chennai_bus,J0966,"[""ORDR""]"
chennai_bus,J0967,"[""ORDR""]"
chennai_bus,J0968,"[""ORDR""]"
chennai_bus,J0969,"[""ORDR""]"
chennai_bus,J0970,"[""ORDR""]"
chennai_bus,J0971,"[""ORDR""]"
chennai_bus,J0973,"[""ORDR""]"
chennai_bus,J0975,"[""ORDR""]"
chennai_bus,J0977,"[""ORDR""]"
chennai_bus,J0998,"[""ORDR""]"
chennai_bus,J0999,"[""ORDR""]"
chennai_bus,J1000,"[""ORDR""]"
chennai_bus,J1001,"[""ORDR""]"
chennai_bus,J1002,"[""ORDR""]"
chennai_bus,J1049,"[""MINI""]"
chennai_bus,J1050,"[""MINI""]"
chennai_bus,J0972,"[""ORDR""]"
chennai_bus,J0974,"[""ORDR""]"
chennai_bus,J0976,"[""ORDR""]"
chennai_bus,J0978,"[""ORDR""]"
chennai_bus,J0979,"[""ORDR""]"
chennai_bus,J1004,"[""ORDR""]"
chennai_bus,J0981,"[""ORDR""]"
chennai_bus,J0982,"[""ORDR""]"
chennai_bus,J0983,"[""ORDR""]"
chennai_bus,J0980,"[""ORDR""]"
chennai_bus,J1003,"[""ORDR""]"
chennai_bus,J1006,"[""ORDR""]"
chennai_bus,J0986,"[""ORDR""]"
chennai_bus,J0985,"[""ORDR""]"
chennai_bus,J0984,"[""ORDR""]"
chennai_bus,J1005,"[""ORDR""]"
chennai_bus,J1030,"[""ORDR""]"
chennai_bus,J1031,"[""ORDR""]"
chennai_bus,J1032,"[""ORDR""]"
chennai_bus,J0987,"[""ORDR""]"
chennai_bus,J1007,"[""ORDR""]"
chennai_bus,J1054,"[""ORDR""]"
chennai_bus,J1057,"[""ORDR""]"
chennai_bus,J1052,"[""ORDR""]"
chennai_bus,J1053,"[""ORDR""]"
chennai_bus,J1055,"[""ORDR""]"
chennai_bus,J1056,"[""ORDR""]"
chennai_bus,J1033,"[""ORDR""]"
chennai_bus,J1034,"[""ORDR""]"
chennai_bus,J1035,"[""ORDR""]"
chennai_bus,J1036,"[""ORDR""]"
chennai_bus,J1037,"[""ORDR""]"
chennai_bus,J1038,"[""ORDR""]"
chennai_bus,J1039,"[""ORDR""]"
chennai_bus,J1040,"[""ORDR""]"
chennai_bus,J1041,"[""ORDR""]"
chennai_bus,J1042,"[""ORDR""]"
chennai_bus,J1043,"[""ORDR""]"
chennai_bus,J1044,"[""ORDR""]"
chennai_bus,J1045,"[""ORDR""]"
chennai_bus,J1046,"[""ORDR""]"
chennai_bus,J1047,"[""ORDR""]"
chennai_bus,J1048,"[""ORDR""]"
chennai_bus,J1051,"[""ORDR""]"
chennai_bus,J1133,"[""ORDR""]"
chennai_bus,J1132,"[""ORDR""]"
chennai_bus,J1131,"[""ORDR""]"
chennai_bus,J1129,"[""ORDR""]"
chennai_bus,J1058,"[""ORDR""]"
chennai_bus,J1059,"[""ORDR""]"
chennai_bus,J1060,"[""ORDR""]"
chennai_bus,J1061,"[""ORDR""]"
chennai_bus,J1062,"[""ORDR""]"
chennai_bus,J1063,"[""ORDR""]"
chennai_bus,J1064,"[""ORDR""]"
chennai_bus,J1065,"[""ORDR""]"
chennai_bus,J1066,"[""ORDR""]"
chennai_bus,J1067,"[""ORDR""]"
chennai_bus,J1068,"[""ORDR""]"
chennai_bus,J1069,"[""ORDR""]"
chennai_bus,J1070,"[""ORDR""]"
chennai_bus,J1072,"[""ORDR""]"
chennai_bus,J1071,"[""ORDR""]"
chennai_bus,J1207,"[""ORDR""]"
chennai_bus,J1206,"[""ORDR""]"
chennai_bus,J1204,"[""ORDR""]"
chennai_bus,J1203,"[""ORDR""]"
chennai_bus,J1202,"[""ORDR""]"
chennai_bus,J1200,"[""ORDR""]"
chennai_bus,J1199,"[""ORDR""]"
chennai_bus,J1198,"[""ORDR""]"
chennai_bus,J1197,"[""ORDR""]"
chennai_bus,J1196,"[""ORDR""]"
chennai_bus,J1145,"[""ORDR""]"
chennai_bus,J1127,"[""ORDR""]"
chennai_bus,J1128,"[""ORDR""]"
chennai_bus,J1130,"[""ORDR""]"
chennai_bus,J1134,"[""ORDR""]"
chennai_bus,J1135,"[""ORDR""]"
chennai_bus,J1137,"[""ORDR""]"
chennai_bus,J1138,"[""ORDR""]"
chennai_bus,J1139,"[""ORDR""]"
chennai_bus,J1140,"[""ORDR""]"
chennai_bus,J1141,"[""ORDR""]"
chennai_bus,J1144,"[""ORDR""]"
chennai_bus,J1136,"[""ORDR""]"
chennai_bus,J1201,"[""ORDR""]"
chennai_bus,J1142,"[""ORDR""]"
chennai_bus,J1146,"[""ORDR""]"
chennai_bus,J1147,"[""ORDR""]"
chennai_bus,J1148,"[""ORDR""]"
chennai_bus,J1149,"[""ORDR""]"
chennai_bus,J1150,"[""ORDR""]"
chennai_bus,J1008,"[""ORDR""]"
chennai_bus,J1073,"[""ORDR""]"
chennai_bus,J1074,"[""ORDR""]"
chennai_bus,J1075,"[""ORDR""]"
chennai_bus,J1076,"[""ORDR""]"
chennai_bus,J1077,"[""ORDR""]"
chennai_bus,J1078,"[""ORDR""]"
chennai_bus,J1079,"[""ORDR""]"
chennai_bus,J1208,"[""ORDR""]"
chennai_bus,J1209,"[""ORDR""]"
chennai_bus,J1210,"[""ORDR""]"
chennai_bus,J1211,"[""ORDR""]"
chennai_bus,J1212,"[""ORDR""]"
chennai_bus,J1213,"[""ORDR""]"
chennai_bus,J1080,"[""ORDR""]"
chennai_bus,J1081,"[""ORDR""]"
chennai_bus,J1082,"[""ORDR""]"
chennai_bus,J1083,"[""ORDR""]"
chennai_bus,J1084,"[""ORDR""]"
chennai_bus,J1143,"[""ORDR""]"
chennai_bus,J1151,"[""ORDR""]"
chennai_bus,J1152,"[""ORDR""]"
chennai_bus,J1153,"[""ORDR""]"
chennai_bus,J1154,"[""ORDR""]"
chennai_bus,J1155,"[""ORDR""]"
chennai_bus,J1156,"[""ORDR""]"
chennai_bus,J1157,"[""ORDR""]"
chennai_bus,J1205,"[""ORDR""]"
chennai_bus,J1214,"[""ORDR""]"
chennai_bus,J1215,"[""ORDR""]"
chennai_bus,J1216,"[""ORDR""]"
chennai_bus,J1217,"[""ORDR""]"
chennai_bus,J1218,"[""ORDR""]"
chennai_bus,J1219,"[""ORDR""]"
chennai_bus,J1220,"[""ORDR""]"
chennai_bus,J1223,"[""ORDR""]"
chennai_bus,J0989,"[""ORDR""]"
chennai_bus,J0990,"[""ORDR""]"
chennai_bus,J1009,"[""ORDR""]"
chennai_bus,J1010,"[""ORDR""]"
chennai_bus,J1167,"[""ORDR""]"
chennai_bus,J1221,"[""ORDR""]"
chennai_bus,J1162,"[""ORDR""]"
chennai_bus,J1163,"[""ORDR""]"
chennai_bus,J1160,"[""ORDR""]"
chennai_bus,J1222,"[""ORDR""]"
chennai_bus,J1164,"[""ORDR""]"
chennai_bus,J1228,"[""ORDR""]"
chennai_bus,J0988,"[""ORDR""]"
chennai_bus,J1226,"[""ORDR""]"
chennai_bus,J1085,"[""ORDR""]"
chennai_bus,J1225,"[""ORDR""]"
chennai_bus,J1161,"[""ORDR""]"
chennai_bus,J1159,"[""ORDR""]"
chennai_bus,J1165,"[""ORDR""]"
chennai_bus,J1224,"[""ORDR""]"
chennai_bus,J1166,"[""ORDR""]"
chennai_bus,J1230,"[""ORDR""]"
chennai_bus,J1227,"[""ORDR""]"
chennai_bus,J1229,"[""ORDR""]"
chennai_bus,J1088,"[""ORDR""]"
chennai_bus,J1086,"[""ORDR""]"
chennai_bus,J1087,"[""ORDR""]"
chennai_bus,J1090,"[""ORDR""]"
chennai_bus,J1089,"[""ORDR""]"
chennai_bus,J1091,"[""ORDR""]"
chennai_bus,J1231,"[""ORDR""]"
chennai_bus,J1234,"[""ORDR""]"
chennai_bus,J1233,"[""ORDR""]"
chennai_bus,J1168,"[""ORDR""]"
chennai_bus,J1232,"[""ORDR""]"
chennai_bus,J1158,"[""ORDR""]"
chennai_bus,J1169,"[""ORDR""]"
chennai_bus,J1095,"[""ORDR""]"
chennai_bus,J1099,"[""ORDR""]"
chennai_bus,J1100,"[""ORDR""]"
chennai_bus,J1096,"[""ORDR""]"
chennai_bus,J1094,"[""ORDR""]"
chennai_bus,J1092,"[""ORDR""]"
chennai_bus,J1093,"[""ORDR""]"
chennai_bus,J1238,"[""ORDR""]"
chennai_bus,J1236,"[""ORDR""]"
chennai_bus,J1098,"[""ORDR""]"
chennai_bus,J1239,"[""ORDR""]"
chennai_bus,J1240,"[""ORDR""]"
chennai_bus,J1097,"[""ORDR""]"
chennai_bus,J1237,"[""ORDR""]"
chennai_bus,J1235,"[""ORDR""]"
chennai_bus,J1170,"[""ORDR""]"
chennai_bus,J1171,"[""ORDR""]"
chennai_bus,J1101,"[""ORDR""]"
chennai_bus,J1102,"[""ORDR""]"
chennai_bus,J1103,"[""ORDR""]"
chennai_bus,J1172,"[""ORDR""]"
chennai_bus,J1173,"[""ORDR""]"
chennai_bus,J1174,"[""ORDR""]"
chennai_bus,J1175,"[""ORDR""]"
chennai_bus,J1176,"[""ORDR""]"
chennai_bus,J1177,"[""ORDR""]"
chennai_bus,J1178,"[""ORDR""]"
chennai_bus,J1179,"[""ORDR""]"
chennai_bus,J1180,"[""ORDR""]"
chennai_bus,J1181,"[""ORDR""]"
chennai_bus,J1241,"[""ORDR""]"
chennai_bus,J1242,"[""ORDR""]"
chennai_bus,J1011,"[""ORDR""]"
chennai_bus,J1104,"[""ORDR""]"
chennai_bus,J1105,"[""ORDR""]"
chennai_bus,J1106,"[""ORDR""]"
chennai_bus,J1107,"[""ORDR""]"
chennai_bus,J1108,"[""ORDR""]"
chennai_bus,J1182,"[""ORDR""]"
chennai_bus,J1183,"[""ORDR""]"
chennai_bus,J1184,"[""ORDR""]"
chennai_bus,J1185,"[""ORDR""]"
chennai_bus,J1243,"[""ORDR""]"
chennai_bus,J1244,"[""ORDR""]"
chennai_bus,J1109,"[""ORDR""]"
chennai_bus,J1110,"[""ORDR""]"
chennai_bus,J1111,"[""ORDR""]"
chennai_bus,J1112,"[""ORDR""]"
chennai_bus,J1113,"[""ORDR""]"
chennai_bus,J1114,"[""ORDR""]"
chennai_bus,J1115,"[""ORDR""]"
chennai_bus,J1116,"[""ORDR""]"
chennai_bus,J1117,"[""ORDR""]"
chennai_bus,J1118,"[""ORDR""]"
chennai_bus,J1119,"[""ORDR""]"
chennai_bus,J1120,"[""ORDR""]"
chennai_bus,J1121,"[""ORDR""]"
chennai_bus,J1122,"[""ORDR""]"
chennai_bus,J1186,"[""ORDR""]"
chennai_bus,J1187,"[""ORDR""]"
chennai_bus,J1188,"[""ORDR""]"
chennai_bus,J1189,"[""ORDR""]"
chennai_bus,J1190,"[""ORDR""]"
chennai_bus,J1191,"[""ORDR""]"
chennai_bus,J1245,"[""ORDR""]"
chennai_bus,J1246,"[""ORDR""]"
chennai_bus,J1247,"[""ORDR""]"
chennai_bus,J1248,"[""ORDR""]"
chennai_bus,J1249,"[""ORDR""]"
chennai_bus,J1192,"[""ORDR""]"
chennai_bus,J1193,"[""ORDR""]"
chennai_bus,J1194,"[""ORDR""]"
chennai_bus,J1195,"[""ORDR""]"
chennai_bus,J1250,"[""ORDR""]"
chennai_bus,J1251,"[""ORDR""]"
chennai_bus,J1252,"[""ORDR""]"
chennai_bus,J1253,"[""ORDR""]"
chennai_bus,J1254,"[""ORDR""]"
chennai_bus,J1257,"[""ORDR""]"
chennai_bus,J1256,"[""ORDR""]"
chennai_bus,J1258,"[""ORDR""]"
chennai_bus,J1259,"[""ORDR""]"
chennai_bus,J1260,"[""ORDR""]"
chennai_bus,J1261,"[""ORDR""]"
chennai_bus,J1262,"[""ORDR""]"
chennai_bus,J1265,"[""ORDR""]"
chennai_bus,J1266,"[""ORDR""]"
chennai_bus,J1123,"[""ORDR""]"
chennai_bus,J1124,"[""ORDR""]"
chennai_bus,J1125,"[""ORDR""]"
chennai_bus,J1255,"[""ORDR""]"
chennai_bus,J1263,"[""ORDR""]"
chennai_bus,J1264,"[""ORDR""]"
chennai_bus,J1268,"[""ORDR""]"
chennai_bus,J1126,"[""ORDR""]"
chennai_bus,J1271,"[""ORDR""]"
chennai_bus,J1269,"[""ORDR""]"
chennai_bus,J1270,"[""ORDR""]"
chennai_bus,J1267,"[""ORDR""]"
chennai_bus,J1280,"[""ORDR""]"
chennai_bus,J1281,"[""ORDR""]"
chennai_bus,J1282,"[""ORDR""]"
chennai_bus,J1283,"[""ORDR""]"
chennai_bus,J1284,"[""ORDR""]"
chennai_bus,J1285,"[""ORDR""]"
chennai_bus,J1286,"[""ORDR""]"
chennai_bus,J1287,"[""ORDR""]"
chennai_bus,J1288,"[""ORDR""]"
chennai_bus,J1289,"[""ORDR""]"
chennai_bus,J1290,"[""ORDR""]"
chennai_bus,J1291,"[""ORDR""]"
chennai_bus,J1292,"[""ORDR""]"
chennai_bus,J1293,"[""ORDR""]"
chennai_bus,J1294,"[""ORDR""]"
chennai_bus,J1303,"[""ORDR""]"
chennai_bus,J1304,"[""ORDR""]"
chennai_bus,J1305,"[""ORDR""]"
chennai_bus,J1306,"[""ORDR""]"
chennai_bus,J1307,"[""ORDR""]"
chennai_bus,J1327,"[""ORDR""]"
chennai_bus,J1328,"[""ORDR""]"
chennai_bus,J1329,"[""ORDR""]"
chennai_bus,J1330,"[""ORDR""]"
chennai_bus,J1331,"[""ORDR""]"
chennai_bus,J1332,"[""ORDR""]"
chennai_bus,J1333,"[""ORDR""]"
chennai_bus,J1334,"[""ORDR""]"
chennai_bus,J1335,"[""ORDR""]"
chennai_bus,J1412,"[""ORDR""]"
chennai_bus,J1413,"[""ORDR""]"
chennai_bus,J1414,"[""ORDR""]"
chennai_bus,J1272,"[""ORDR""]"
chennai_bus,J1273,"[""ORDR""]"
chennai_bus,J1274,"[""ORDR""]"
chennai_bus,J1275,"[""ORDR""]"
chennai_bus,J1276,"[""ORDR""]"
chennai_bus,J1277,"[""ORDR""]"
chennai_bus,J1278,"[""ORDR""]"
chennai_bus,J1279,"[""ORDR""]"
chennai_bus,J1302,"[""ORDR""]"
chennai_bus,J1298,"[""ORDR""]"
chennai_bus,J1299,"[""ORDR""]"
chennai_bus,J1300,"[""ORDR""]"
chennai_bus,J1301,"[""ORDR""]"
chennai_bus,J1297,"[""ORDR""]"
chennai_bus,J1296,"[""ORDR""]"
chennai_bus,J1295,"[""ORDR""]"
chennai_bus,J0991,"[""ORDR""]"
chennai_bus,J0992,"[""ORDR""]"
chennai_bus,J1012,"[""ORDR""]"
chennai_bus,J1013,"[""ORDR""]"
chennai_bus,J1014,"[""ORDR""]"
chennai_bus,J1015,"[""ORDR""]"
chennai_bus,J1016,"[""ORDR""]"
chennai_bus,J1017,"[""ORDR""]"
chennai_bus,J1018,"[""ORDR""]"
chennai_bus,J1019,"[""ORDR""]"
chennai_bus,J1020,"[""ORDR""]"
chennai_bus,J1021,"[""ORDR""]"
chennai_bus,J1022,"[""ORDR""]"
chennai_bus,J1023,"[""ORDR""]"
chennai_bus,J1024,"[""ORDR""]"
chennai_bus,J1025,"[""ORDR""]"
