gtfs_id,fleet_id,service_type,capacity,vehicle_type
chennai_bus,I3334,Ordinary,10,BUS
chennai_bus,I3335,Ordinary,10,BUS
chennai_bus,I3336,Ordinary,10,BUS
chennai_bus,I3337,Ordinary,10,BUS
chennai_bus,I3338,Ordinary,10,BUS
chennai_bus,I3339,Ordinary,10,BUS
chennai_bus,I3340,Ordinary,10,BUS
chennai_bus,I3341,Ordinary,10,BUS
chennai_bus,I3342,Ordinary,10,BUS
chennai_bus,I3343,Ordinary,10,BUS
chennai_bus,I3344,Ordinary,10,BUS
chennai_bus,I3345,Ordinary,10,BUS
chennai_bus,I3346,Ordinary,10,BUS
chennai_bus,I3347,Ordinary,10,BUS
chennai_bus,I3348,Ordinary,10,BUS
chennai_bus,I3349,Ordinary,10,BUS
chennai_bus,I3350,Ordinary,10,BUS
chennai_bus,I3351,Ordinary,10,BUS
chennai_bus,I3352,Ordinary,10,BUS
chennai_bus,I3353,Ordinary,10,BUS
chennai_bus,I3354,Ordinary,10,BUS
chennai_bus,I3355,Ordinary,10,BUS
chennai_bus,I3356,Ordinary,10,BUS
chennai_bus,I3357,Ordinary,10,BUS
chennai_bus,I3358,Ordinary,10,BUS
chennai_bus,I3359,Ordinary,10,BUS
chennai_bus,I3360,Ordinary,10,BUS
chennai_bus,I3361,Ordinary,10,BUS
chennai_bus,I3362,Ordinary,10,BUS
chennai_bus,I3363,Ordinary,10,BUS
chennai_bus,I3364,Ordinary,10,BUS
chennai_bus,I3365,Ordinary,10,BUS
chennai_bus,I3366,Ordinary,10,BUS
chennai_bus,I3367,Ordinary,10,BUS
chennai_bus,I3368,Ordinary,10,BUS
chennai_bus,I3369,Ordinary,10,BUS
chennai_bus,I3370,Ordinary,10,BUS
chennai_bus,I3371,Ordinary,10,BUS
chennai_bus,I3372,Ordinary,10,BUS
chennai_bus,I3373,Ordinary,10,BUS
chennai_bus,I3374,Ordinary,10,BUS
chennai_bus,I3375,Ordinary,10,BUS
chennai_bus,I3376,Ordinary,10,BUS
chennai_bus,I3377,Ordinary,10,BUS
chennai_bus,I3378,Ordinary,10,BUS
chennai_bus,I3379,Ordinary,10,BUS
chennai_bus,I3380,Ordinary,10,BUS
chennai_bus,I3381,Ordinary,10,BUS
chennai_bus,I3382,Ordinary,10,BUS
chennai_bus,I3383,Ordinary,10,BUS
chennai_bus,I3384,Ordinary,10,BUS
chennai_bus,I3385,Ordinary,10,BUS
chennai_bus,I3386,Ordinary,10,BUS
chennai_bus,I3387,Ordinary,10,BUS
chennai_bus,I3388,Ordinary,10,BUS
chennai_bus,I3389,Ordinary,10,BUS
chennai_bus,I3390,Ordinary,10,BUS
chennai_bus,I3391,Ordinary,10,BUS
chennai_bus,I3392,Ordinary,10,BUS
chennai_bus,I3393,Ordinary,10,BUS
chennai_bus,I3394,Ordinary,10,BUS
chennai_bus,I3395,Ordinary,10,BUS
chennai_bus,I3396,Ordinary,10,BUS
chennai_bus,I3397,Ordinary,10,BUS
chennai_bus,I3398,Ordinary,10,BUS
chennai_bus,I3399,Ordinary,10,BUS
chennai_bus,I3400,Ordinary,10,BUS
chennai_bus,J0001,Ordinary,10,BUS
chennai_bus,J0002,Ordinary,10,BUS
chennai_bus,J0003,Ordinary,10,BUS
chennai_bus,J0004,Ordinary,10,BUS
chennai_bus,J0005,Ordinary,10,BUS
chennai_bus,J0006,Ordinary,10,BUS
chennai_bus,J0007,Ordinary,10,BUS
chennai_bus,J0008,Ordinary,10,BUS
chennai_bus,J0009,Ordinary,10,BUS
chennai_bus,J0010,Ordinary,10,BUS
chennai_bus,J0011,Ordinary,10,BUS
chennai_bus,J0012,Ordinary,10,BUS
chennai_bus,J0013,Ordinary,10,BUS
chennai_bus,J0014,Ordinary,10,BUS
chennai_bus,J0015,Ordinary,10,BUS
chennai_bus,J0016,Ordinary,10,BUS
chennai_bus,J0017,Ordinary,10,BUS
chennai_bus,J0018,Ordinary,10,BUS
chennai_bus,J0019,Ordinary,10,BUS
chennai_bus,J0020,Ordinary,10,BUS
chennai_bus,J0021,Ordinary,10,BUS
chennai_bus,J0022,Ordinary,10,BUS
chennai_bus,J0023,Ordinary,10,BUS
chennai_bus,J0024,Ordinary,10,BUS
chennai_bus,J0025,Ordinary,10,BUS
chennai_bus,J0026,Ordinary,10,BUS
chennai_bus,J0027,Ordinary,10,BUS
chennai_bus,J0028,Ordinary,10,BUS
chennai_bus,J0029,Ordinary,10,BUS
chennai_bus,J0030,Ordinary,10,BUS
chennai_bus,J0031,Ordinary,10,BUS
chennai_bus,J0032,Ordinary,10,BUS
chennai_bus,J0033,Ordinary,10,BUS
chennai_bus,J0034,Ordinary,10,BUS
chennai_bus,J0035,Ordinary,10,BUS
chennai_bus,J0036,Ordinary,10,BUS
chennai_bus,J0037,Ordinary,10,BUS
chennai_bus,J0038,Ordinary,10,BUS
chennai_bus,J0039,Ordinary,10,BUS
chennai_bus,J0040,Ordinary,10,BUS
chennai_bus,J0041,Ordinary,10,BUS
chennai_bus,J0042,Ordinary,10,BUS
chennai_bus,J0043,Ordinary,10,BUS
chennai_bus,J0044,Ordinary,10,BUS
chennai_bus,J0045,Ordinary,10,BUS
chennai_bus,J0046,Ordinary,10,BUS
chennai_bus,J0047,Ordinary,10,BUS
chennai_bus,J0048,Ordinary,10,BUS
chennai_bus,J0049,Ordinary,10,BUS
chennai_bus,J0050,Ordinary,10,BUS
chennai_bus,J0051,Ordinary,10,BUS
chennai_bus,J0052,Ordinary,10,BUS
chennai_bus,J0053,Ordinary,10,BUS
chennai_bus,J0054,Ordinary,10,BUS
chennai_bus,J0055,Ordinary,10,BUS
chennai_bus,J0056,Ordinary,10,BUS
chennai_bus,J0057,Ordinary,10,BUS
chennai_bus,J0058,Ordinary,10,BUS
chennai_bus,J0059,Ordinary,10,BUS
chennai_bus,J0060,Ordinary,10,BUS
chennai_bus,J0061,Ordinary,10,BUS
chennai_bus,J0062,Ordinary,10,BUS
chennai_bus,J0063,Ordinary,10,BUS
chennai_bus,J0064,Ordinary,10,BUS
chennai_bus,J0065,Ordinary,10,BUS
chennai_bus,J0066,Ordinary,10,BUS
chennai_bus,J0067,Ordinary,10,BUS
chennai_bus,J0068,Ordinary,10,BUS
chennai_bus,J0069,Ordinary,10,BUS
chennai_bus,J0070,Ordinary,10,BUS
chennai_bus,J0071,Ordinary,10,BUS
chennai_bus,J0072,Ordinary,10,BUS
chennai_bus,J0073,Ordinary,10,BUS
chennai_bus,J0074,Ordinary,10,BUS
chennai_bus,J0075,Ordinary,10,BUS
chennai_bus,J0076,Ordinary,10,BUS
chennai_bus,J0077,Ordinary,10,BUS
chennai_bus,J0078,Ordinary,10,BUS
chennai_bus,J0079,Ordinary,10,BUS
chennai_bus,J0080,Ordinary,10,BUS
chennai_bus,J0081,Ordinary,10,BUS
chennai_bus,J0082,Ordinary,10,BUS
chennai_bus,J0083,Ordinary,10,BUS
chennai_bus,J0084,Ordinary,10,BUS
chennai_bus,J0085,Ordinary,10,BUS
chennai_bus,J0086,Ordinary,10,BUS
chennai_bus,J0087,Ordinary,10,BUS
chennai_bus,J0088,Ordinary,10,BUS
chennai_bus,J0089,Ordinary,10,BUS
chennai_bus,J0090,Ordinary,10,BUS
chennai_bus,J0091,Ordinary,10,BUS
chennai_bus,J0092,Ordinary,10,BUS
chennai_bus,J0093,Ordinary,10,BUS
chennai_bus,J0094,Ordinary,10,BUS
chennai_bus,J0095,Ordinary,10,BUS
chennai_bus,J0096,Ordinary,10,BUS
chennai_bus,J0097,Ordinary,10,BUS
chennai_bus,J0098,Ordinary,10,BUS
chennai_bus,J0099,Ordinary,10,BUS
chennai_bus,J0100,Ordinary,10,BUS
chennai_bus,J0101,Ordinary,10,BUS
chennai_bus,J0102,Ordinary,10,BUS
chennai_bus,J0103,Ordinary,10,BUS
chennai_bus,J0104,Ordinary,10,BUS
chennai_bus,J0105,Ordinary,10,BUS
chennai_bus,J0106,Ordinary,10,BUS
chennai_bus,J0107,Ordinary,10,BUS
chennai_bus,J0108,Ordinary,10,BUS
chennai_bus,J0109,Ordinary,10,BUS
chennai_bus,J0110,Ordinary,10,BUS
chennai_bus,J0111,Ordinary,10,BUS
chennai_bus,J0112,Ordinary,10,BUS
chennai_bus,J0113,Ordinary,10,BUS
chennai_bus,J0114,Ordinary,10,BUS
chennai_bus,J0115,Ordinary,10,BUS
chennai_bus,J0116,Ordinary,10,BUS
chennai_bus,J0117,Ordinary,10,BUS
chennai_bus,J0118,Ordinary,10,BUS
chennai_bus,J0119,Ordinary,10,BUS
chennai_bus,J0120,Ordinary,10,BUS
chennai_bus,J0121,Ordinary,10,BUS
chennai_bus,J0122,Ordinary,10,BUS
chennai_bus,J0123,Ordinary,10,BUS
chennai_bus,J0124,Ordinary,10,BUS
chennai_bus,J0125,Ordinary,10,BUS
chennai_bus,J0126,Ordinary,10,BUS
chennai_bus,J0127,Ordinary,10,BUS
chennai_bus,J0128,Ordinary,10,BUS
chennai_bus,J0129,Ordinary,10,BUS
chennai_bus,J0130,Ordinary,10,BUS
chennai_bus,J0131,Ordinary,10,BUS
chennai_bus,J0132,Ordinary,10,BUS
chennai_bus,J0133,Ordinary,10,BUS
chennai_bus,J0134,Ordinary,10,BUS
chennai_bus,J0135,Ordinary,10,BUS
chennai_bus,J0136,Ordinary,10,BUS
chennai_bus,J0137,Ordinary,10,BUS
chennai_bus,J0138,Ordinary,10,BUS
chennai_bus,J0139,Ordinary,10,BUS
chennai_bus,J0140,Ordinary,10,BUS
chennai_bus,J0141,Ordinary,10,BUS
chennai_bus,J0142,Ordinary,10,BUS
chennai_bus,J0143,Ordinary,10,BUS
chennai_bus,J0145,Ordinary,10,BUS
chennai_bus,J0146,Ordinary,10,BUS
chennai_bus,J0147,Ordinary,10,BUS
chennai_bus,J0148,Ordinary,10,BUS
chennai_bus,J0149,Ordinary,10,BUS
chennai_bus,J0150,Ordinary,10,BUS
chennai_bus,J0151,Ordinary,10,BUS
chennai_bus,J0152,Ordinary,10,BUS
chennai_bus,J0153,Ordinary,10,BUS
chennai_bus,J0154,Ordinary,10,BUS
chennai_bus,J0155,Ordinary,10,BUS
chennai_bus,J0156,Ordinary,10,BUS
chennai_bus,J0157,Ordinary,10,BUS
chennai_bus,J0158,Ordinary,10,BUS
chennai_bus,J0159,Ordinary,10,BUS
chennai_bus,J0160,Ordinary,10,BUS
chennai_bus,J0161,Ordinary,10,BUS
chennai_bus,J0162,Ordinary,10,BUS
chennai_bus,J0163,Ordinary,10,BUS
chennai_bus,J0164,Ordinary,10,BUS
chennai_bus,J0165,Ordinary,10,BUS
chennai_bus,J0166,Ordinary,10,BUS
chennai_bus,J0167,Ordinary,10,BUS
chennai_bus,J0168,Ordinary,10,BUS
chennai_bus,J0169,Ordinary,10,BUS
chennai_bus,J0170,Ordinary,10,BUS
chennai_bus,J0171,Ordinary,10,BUS
chennai_bus,J0172,Ordinary,10,BUS
chennai_bus,J0173,Ordinary,10,BUS
chennai_bus,J0174,Ordinary,10,BUS
chennai_bus,J0175,Ordinary,10,BUS
chennai_bus,J0176,Ordinary,10,BUS
chennai_bus,J0177,Ordinary,10,BUS
chennai_bus,J0178,Ordinary,10,BUS
chennai_bus,J0179,Ordinary,10,BUS
chennai_bus,J0180,Ordinary,10,BUS
chennai_bus,J0181,Ordinary,10,BUS
chennai_bus,J0182,Ordinary,10,BUS
chennai_bus,J0183,Ordinary,10,BUS
chennai_bus,J0184,Ordinary,10,BUS
chennai_bus,J0185,Ordinary,10,BUS
chennai_bus,J0186,Ordinary,10,BUS
chennai_bus,J0187,Ordinary,10,BUS
chennai_bus,J0188,Ordinary,10,BUS
chennai_bus,J0189,Ordinary,10,BUS
chennai_bus,J0190,Ordinary,10,BUS
chennai_bus,J0191,Ordinary,10,BUS
chennai_bus,J0192,Ordinary,10,BUS
chennai_bus,J0193,Ordinary,10,BUS
chennai_bus,J0194,Ordinary,10,BUS
chennai_bus,J0195,Ordinary,10,BUS
chennai_bus,J0196,Ordinary,10,BUS
chennai_bus,J0197,Ordinary,10,BUS
chennai_bus,J0198,Ordinary,10,BUS
chennai_bus,J0199,Ordinary,10,BUS
chennai_bus,J0200,Ordinary,10,BUS
chennai_bus,J0201,Ordinary,10,BUS
chennai_bus,J0202,Ordinary,10,BUS
chennai_bus,J0203,Ordinary,10,BUS
chennai_bus,J0204,Ordinary,10,BUS
chennai_bus,J0205,Ordinary,10,BUS
chennai_bus,J0206,Ordinary,10,BUS
chennai_bus,J0207,Ordinary,10,BUS
chennai_bus,J0208,Ordinary,10,BUS
chennai_bus,J0209,Ordinary,10,BUS
chennai_bus,J0210,Ordinary,10,BUS
chennai_bus,J0211,Ordinary,10,BUS
chennai_bus,J0212,Ordinary,10,BUS
chennai_bus,J0213,Ordinary,10,BUS
chennai_bus,J0214,Ordinary,10,BUS
chennai_bus,J0215,Ordinary,10,BUS
chennai_bus,J0216,Ordinary,10,BUS
chennai_bus,J0217,Ordinary,10,BUS
chennai_bus,J0218,Ordinary,10,BUS
chennai_bus,J0219,Ordinary,10,BUS
chennai_bus,J0220,Ordinary,10,BUS
chennai_bus,J0221,Ordinary,10,BUS
chennai_bus,J0222,Ordinary,10,BUS
chennai_bus,J0223,Ordinary,10,BUS
chennai_bus,J0224,Ordinary,10,BUS
chennai_bus,J0225,Ordinary,10,BUS
chennai_bus,J0226,Ordinary,10,BUS
chennai_bus,J0227,Ordinary,10,BUS
chennai_bus,J0228,Ordinary,10,BUS
chennai_bus,J0229,Ordinary,10,BUS
chennai_bus,J0230,Ordinary,10,BUS
chennai_bus,J0231,Ordinary,10,BUS
chennai_bus,J0232,Ordinary,10,BUS
chennai_bus,J0233,Ordinary,10,BUS
chennai_bus,J0234,Ordinary,10,BUS
chennai_bus,J0235,Ordinary,10,BUS
chennai_bus,J0236,Ordinary,10,BUS
chennai_bus,J0237,Ordinary,10,BUS
chennai_bus,J0238,Ordinary,10,BUS
chennai_bus,J0239,Ordinary,10,BUS
chennai_bus,J0240,Ordinary,10,BUS
chennai_bus,J0241,Ordinary,10,BUS
chennai_bus,J0242,Ordinary,10,BUS
chennai_bus,J0243,Ordinary,10,BUS
chennai_bus,J0244,Ordinary,10,BUS
chennai_bus,J0245,Ordinary,10,BUS
chennai_bus,J0246,Ordinary,10,BUS
chennai_bus,J0247,Ordinary,10,BUS
chennai_bus,J0248,Ordinary,10,BUS
chennai_bus,J0249,Ordinary,10,BUS
chennai_bus,J0250,Express,10,BUS
chennai_bus,J0251,Small Bus Ordinary,10,BUS
chennai_bus,J0252,Express,10,BUS
chennai_bus,J0253,Small Bus Express,10,BUS
chennai_bus,J0254,Express,10,BUS
chennai_bus,J0255,Express,10,BUS
chennai_bus,J0256,Small Bus Ordinary,10,BUS
chennai_bus,J0257,Express,10,BUS
chennai_bus,J0258,Small Bus Express,10,BUS
chennai_bus,J0259,Small Bus Ordinary,10,BUS
chennai_bus,J0261,Express,10,BUS
chennai_bus,J0262,Express,10,BUS
chennai_bus,J0263,Express,10,BUS
chennai_bus,J0264,Small Bus Express,10,BUS
chennai_bus,J0265,Express,10,BUS
chennai_bus,J0266,Express,10,BUS
chennai_bus,J0267,Express,10,BUS
chennai_bus,J0268,Express,10,BUS
chennai_bus,J0269,Small Bus Ordinary,10,BUS
chennai_bus,J0271,Small Bus Express,10,BUS
chennai_bus,J0272,Express,10,BUS
chennai_bus,J0273,Express,10,BUS
chennai_bus,J0275,Small Bus Express,10,BUS
chennai_bus,J0279,Express,10,BUS
chennai_bus,J0280,Small Bus Express,10,BUS
chennai_bus,J0283,Express,10,BUS
chennai_bus,J0284,Express,10,BUS
chennai_bus,J0285,Express,10,BUS
chennai_bus,J0286,Express,10,BUS
chennai_bus,J0287,Small Bus Ordinary,10,BUS
chennai_bus,J0288,Express,10,BUS
chennai_bus,J0289,Express,10,BUS
chennai_bus,J0290,Small Bus Express,10,BUS
chennai_bus,J0293,Express,10,BUS
chennai_bus,J0294,Express,10,BUS
chennai_bus,J0295,Small Bus Ordinary,10,BUS
chennai_bus,J0296,Express,10,BUS
chennai_bus,J0299,Express,10,BUS
chennai_bus,J0300,Ordinary,10,BUS
chennai_bus,J0301,Express,10,BUS
chennai_bus,J0303,Small Bus Ordinary,10,BUS
chennai_bus,J0304,Small Bus Express,10,BUS
chennai_bus,J0305,Small Bus Ordinary,10,BUS
chennai_bus,J0306,Express,10,BUS
chennai_bus,J0307,Express,10,BUS
chennai_bus,J0308,Small Bus Express,10,BUS
chennai_bus,J0309,Small Bus Express,10,BUS
chennai_bus,J0310,Express,10,BUS
chennai_bus,J0311,Small Bus Ordinary,10,BUS
chennai_bus,J0312,Express,10,BUS
chennai_bus,J0313,Small Bus Ordinary,10,BUS
chennai_bus,J0314,Express,10,BUS
chennai_bus,J0315,Small Bus Express,10,BUS
chennai_bus,J0316,Express,10,BUS
chennai_bus,J0317,Small Bus Express,10,BUS
chennai_bus,J0319,Express,10,BUS
chennai_bus,J0320,Express,10,BUS
chennai_bus,J0321,Express,10,BUS
chennai_bus,J0322,Small Bus Express,10,BUS
chennai_bus,J0323,Express,10,BUS
chennai_bus,J0324,Ordinary,10,BUS
chennai_bus,J0325,Small Bus Ordinary,10,BUS
chennai_bus,J0326,Small Bus Express,10,BUS
chennai_bus,J0327,Express,10,BUS
chennai_bus,J0328,Express,10,BUS
chennai_bus,J0329,Express,10,BUS
chennai_bus,J0330,Small Bus Ordinary,10,BUS
chennai_bus,J0332,Express,10,BUS
chennai_bus,J0334,Express,10,BUS
chennai_bus,J0335,Express,10,BUS
chennai_bus,J0336,Small Bus Ordinary,10,BUS
chennai_bus,J0337,Small Bus Express,10,BUS
chennai_bus,J0338,Express,10,BUS
chennai_bus,J0339,Express,10,BUS
chennai_bus,J0340,Small Bus Express,10,BUS
chennai_bus,J0341,Express,10,BUS
chennai_bus,J0342,Small Bus Ordinary,10,BUS
chennai_bus,J0343,Small Bus Ordinary,10,BUS
chennai_bus,J0344,Small Bus Express,10,BUS
chennai_bus,J0346,Express,10,BUS
chennai_bus,J0347,Small Bus Express,10,BUS
chennai_bus,J0348,Express,10,BUS
chennai_bus,J0349,Express,10,BUS
chennai_bus,J0351,Ordinary,10,BUS
chennai_bus,J0352,Ordinary,10,BUS
chennai_bus,J0353,Ordinary,10,BUS
chennai_bus,J0354,Ordinary,10,BUS
chennai_bus,J0355,Ordinary,10,BUS
chennai_bus,J0356,Ordinary,10,BUS
chennai_bus,J0357,Ordinary,10,BUS
chennai_bus,J0358,Ordinary,10,BUS
chennai_bus,J0359,Ordinary,10,BUS
chennai_bus,J0360,Ordinary,10,BUS
chennai_bus,J0361,Ordinary,10,BUS
chennai_bus,J0362,Ordinary,10,BUS
chennai_bus,J0363,Ordinary,10,BUS
chennai_bus,J0364,Ordinary,10,BUS
chennai_bus,J0365,Ordinary,10,BUS
chennai_bus,J0366,Ordinary,10,BUS
chennai_bus,J0367,Ordinary,10,BUS
chennai_bus,J0368,Ordinary,10,BUS
chennai_bus,J0369,Ordinary,10,BUS
chennai_bus,J0370,Ordinary,10,BUS
chennai_bus,J0371,Ordinary,10,BUS
chennai_bus,J0372,Ordinary,10,BUS
chennai_bus,J0373,Ordinary,10,BUS
chennai_bus,J0374,Ordinary,10,BUS
chennai_bus,J0375,Ordinary,10,BUS
chennai_bus,J0376,Ordinary,10,BUS
chennai_bus,J0377,Ordinary,10,BUS
chennai_bus,J0378,Ordinary,10,BUS
chennai_bus,J0379,Ordinary,10,BUS
chennai_bus,J0380,Ordinary,10,BUS
chennai_bus,J0381,Ordinary,10,BUS
chennai_bus,J0382,Ordinary,10,BUS
chennai_bus,J0383,Ordinary,10,BUS
chennai_bus,J0384,Ordinary,10,BUS
chennai_bus,J0385,Ordinary,10,BUS
chennai_bus,J0386,Ordinary,10,BUS
chennai_bus,J0387,Ordinary,10,BUS
chennai_bus,J0388,Ordinary,10,BUS
chennai_bus,J0389,Ordinary,10,BUS
chennai_bus,J0390,Ordinary,10,BUS
chennai_bus,J0391,Ordinary,10,BUS
chennai_bus,J0392,Ordinary,10,BUS
chennai_bus,J0393,Ordinary,10,BUS
chennai_bus,J0394,Ordinary,10,BUS
chennai_bus,J0395,Ordinary,10,BUS
chennai_bus,J0396,Ordinary,10,BUS
chennai_bus,J0397,Ordinary,10,BUS
chennai_bus,J0398,Ordinary,10,BUS
chennai_bus,J0399,Ordinary,10,BUS
chennai_bus,J0400,Ordinary,10,BUS
chennai_bus,J0401,Ordinary,10,BUS
chennai_bus,J0402,Ordinary,10,BUS
chennai_bus,J0403,Ordinary,10,BUS
chennai_bus,J0404,Ordinary,10,BUS
chennai_bus,J0405,Ordinary,10,BUS
chennai_bus,J0406,Ordinary,10,BUS
chennai_bus,J0407,Ordinary,10,BUS
chennai_bus,J0408,Ordinary,10,BUS
chennai_bus,J0409,Ordinary,10,BUS
chennai_bus,J0410,Ordinary,10,BUS
chennai_bus,J0411,Ordinary,10,BUS
chennai_bus,J0412,Ordinary,10,BUS
chennai_bus,J0413,Ordinary,10,BUS
chennai_bus,J0414,Ordinary,10,BUS
chennai_bus,J0415,Ordinary,10,BUS
chennai_bus,J0416,Ordinary,10,BUS
chennai_bus,J0417,Ordinary,10,BUS
chennai_bus,J0418,Ordinary,10,BUS
chennai_bus,J0419,Ordinary,10,BUS
chennai_bus,J0420,Ordinary,10,BUS
chennai_bus,J0421,Ordinary,10,BUS
chennai_bus,J0422,Ordinary,10,BUS
chennai_bus,J0423,Ordinary,10,BUS
chennai_bus,J0424,Deluxe,10,BUS
chennai_bus,J0425,Ordinary,10,BUS
chennai_bus,J0426,Ordinary,10,BUS
chennai_bus,J0427,Ordinary,10,BUS
chennai_bus,J0428,Ordinary,10,BUS
chennai_bus,J0429,Ordinary,10,BUS
chennai_bus,J0430,Ordinary,10,BUS
chennai_bus,J0431,Ordinary,10,BUS
chennai_bus,J0432,Ordinary,10,BUS
chennai_bus,J0433,Ordinary,10,BUS
chennai_bus,J0434,Ordinary,10,BUS
chennai_bus,J0435,Ordinary,10,BUS
chennai_bus,J0436,Ordinary,10,BUS
chennai_bus,J0437,Ordinary,10,BUS
chennai_bus,J0438,Ordinary,10,BUS
chennai_bus,J0439,Ordinary,10,BUS
chennai_bus,J0440,Ordinary,10,BUS
chennai_bus,J0441,Ordinary,10,BUS
chennai_bus,J0442,Ordinary,10,BUS
chennai_bus,J0443,Ordinary,10,BUS
chennai_bus,J0444,Ordinary,10,BUS
chennai_bus,J0445,Ordinary,10,BUS
chennai_bus,J0446,Ordinary,10,BUS
chennai_bus,J0447,Ordinary,10,BUS
chennai_bus,J0448,Ordinary,10,BUS
chennai_bus,J0449,Ordinary,10,BUS
chennai_bus,J0450,Ordinary,10,BUS
chennai_bus,J0451,Ordinary,10,BUS
chennai_bus,J0452,Ordinary,10,BUS
chennai_bus,J0453,Ordinary,10,BUS
chennai_bus,J0454,Ordinary,10,BUS
chennai_bus,J0455,Ordinary,10,BUS
chennai_bus,J0456,Ordinary,10,BUS
chennai_bus,J0457,Ordinary,10,BUS
chennai_bus,J0458,Ordinary,10,BUS
chennai_bus,J0459,Ordinary,10,BUS
chennai_bus,J0460,Ordinary,10,BUS
chennai_bus,J0461,Ordinary,10,BUS
chennai_bus,J0462,Ordinary,10,BUS
chennai_bus,J0463,Ordinary,10,BUS
chennai_bus,J0464,Ordinary,10,BUS
chennai_bus,J0465,Ordinary,10,BUS
chennai_bus,J0466,Ordinary,10,BUS
chennai_bus,J0467,Ordinary,10,BUS
chennai_bus,J0468,Ordinary,10,BUS
chennai_bus,J0469,Ordinary,10,BUS
chennai_bus,J0470,Ordinary,10,BUS
chennai_bus,J0471,Ordinary,10,BUS
chennai_bus,J0472,Ordinary,10,BUS
chennai_bus,J0473,Ordinary,10,BUS
chennai_bus,J0474,Ordinary,10,BUS
chennai_bus,J0475,Ordinary,10,BUS
chennai_bus,J0476,Ordinary,10,BUS
chennai_bus,J0477,Ordinary,10,BUS
chennai_bus,J0478,Ordinary,10,BUS
chennai_bus,J0479,Ordinary,10,BUS
chennai_bus,J0480,Ordinary,10,BUS
chennai_bus,J0481,Ordinary,10,BUS
chennai_bus,J0482,Ordinary,10,BUS
chennai_bus,J0483,Ordinary,10,BUS
chennai_bus,J0484,Ordinary,10,BUS
chennai_bus,J0485,Ordinary,10,BUS
chennai_bus,J0486,Ordinary,10,BUS
chennai_bus,J0487,Ordinary,10,BUS
chennai_bus,J0488,Ordinary,10,BUS
chennai_bus,J0489,Ordinary,10,BUS
chennai_bus,J0490,Ordinary,10,BUS
chennai_bus,J0491,Ordinary,10,BUS
chennai_bus,J0492,Ordinary,10,BUS
chennai_bus,J0493,Ordinary,10,BUS
chennai_bus,J0494,Ordinary,10,BUS
chennai_bus,J0495,Ordinary,10,BUS
chennai_bus,J0496,Ordinary,10,BUS
chennai_bus,J0497,Ordinary,10,BUS
chennai_bus,J0498,Ordinary,10,BUS
chennai_bus,J0499,Ordinary,10,BUS
chennai_bus,J0500,Ordinary,10,BUS
chennai_bus,J0501,Ordinary,10,BUS
chennai_bus,J0502,Ordinary,10,BUS
chennai_bus,J0503,Ordinary,10,BUS
chennai_bus,J0504,Ordinary,10,BUS
chennai_bus,J0505,Ordinary,10,BUS
chennai_bus,J0506,Ordinary,10,BUS
chennai_bus,J0507,Ordinary,10,BUS
chennai_bus,J0508,Ordinary,10,BUS
chennai_bus,J0509,Ordinary,10,BUS
chennai_bus,J0510,Ordinary,10,BUS
chennai_bus,J0511,Ordinary,10,BUS
chennai_bus,J0512,Ordinary,10,BUS
chennai_bus,J0513,Ordinary,10,BUS
chennai_bus,J0514,Ordinary,10,BUS
chennai_bus,J0515,Ordinary,10,BUS
chennai_bus,J0516,Ordinary,10,BUS
chennai_bus,J0517,Ordinary,10,BUS
chennai_bus,J0518,Ordinary,10,BUS
chennai_bus,J0519,Ordinary,10,BUS
chennai_bus,J0520,Ordinary,10,BUS
chennai_bus,J0521,Ordinary,10,BUS
chennai_bus,J0522,Ordinary,10,BUS
chennai_bus,J0523,Ordinary,10,BUS
chennai_bus,J0524,Ordinary,10,BUS
chennai_bus,J0525,Ordinary,10,BUS
chennai_bus,J0526,Ordinary,10,BUS
chennai_bus,J0527,Ordinary,10,BUS
chennai_bus,J0528,Ordinary,10,BUS
chennai_bus,J0529,Ordinary,10,BUS
chennai_bus,J0530,Ordinary,10,BUS
chennai_bus,J0531,Deluxe,10,BUS
chennai_bus,J0532,Ordinary,10,BUS
chennai_bus,J0533,Ordinary,10,BUS
chennai_bus,J0534,Ordinary,10,BUS
chennai_bus,J0535,Ordinary,10,BUS
chennai_bus,J0536,Ordinary,10,BUS
chennai_bus,J0537,Ordinary,10,BUS
chennai_bus,J0538,Ordinary,10,BUS
chennai_bus,J0539,Ordinary,10,BUS
chennai_bus,J0540,Ordinary,10,BUS
chennai_bus,J0541,Ordinary,10,BUS
chennai_bus,J0542,Ordinary,10,BUS
chennai_bus,J0543,Ordinary,10,BUS
chennai_bus,J0544,Ordinary,10,BUS
chennai_bus,J0545,Deluxe,10,BUS
chennai_bus,J0546,Ordinary,10,BUS
chennai_bus,J0547,Ordinary,10,BUS
chennai_bus,J0548,Deluxe,10,BUS
chennai_bus,J0549,Ordinary,10,BUS
chennai_bus,J0550,Ordinary,10,BUS
chennai_bus,J0551,Deluxe,10,BUS
chennai_bus,J0552,Ordinary,10,BUS
chennai_bus,J0553,Ordinary,10,BUS
chennai_bus,J0554,Ordinary,10,BUS
chennai_bus,J0555,Ordinary,10,BUS
chennai_bus,J0556,Ordinary,10,BUS
chennai_bus,J0557,Ordinary,10,BUS
chennai_bus,J0558,Deluxe,10,BUS
chennai_bus,J0559,Ordinary,10,BUS
chennai_bus,J0560,Ordinary,10,BUS
