gtfs_id,provider_stop_code,stop_code
delhi_metro_nammayatri_partnerorg,211,7c1fb8f9-7565-4eae-8035-06c0ff19e8d1
delhi_metro_nammayatri_partnerorg,212,2b92b000-a4ca-476d-bb22-287bd2b2a2b1
delhi_metro_nammayatri_partnerorg,213,e33aadb8-b1d9-4d74-9a48-883a4e789f85
delhi_metro_nammayatri_partnerorg,214,cce06b3c-d921-4c83-9c60-75e85d1ac9b0
delhi_metro_nammayatri_partnerorg,215,e7de49de-2125-4132-8055-174a123ddd88
delhi_metro_nammayatri_partnerorg,216,d033052f-2459-404c-bf3c-330bed34652c
delhi_metro_nammayatri_partnerorg,217,60d6a60a-7457-414b-a743-2dc37d57a14b
delhi_metro_nammayatri_partnerorg,218,86ccf09a-bceb-4e26-b5d9-0a97045e2027
delhi_metro_nammayatri_partnerorg,219,7b2e1242-74de-4762-a1da-404c2410b3a6
delhi_metro_nammayatri_partnerorg,2,94e26a59-5a1d-4f08-97f2-f3524ae63a58
delhi_metro_nammayatri_partnerorg,220,bb3219fa-afe5-423a-bdef-17d2116fb96c
delhi_metro_nammayatri_partnerorg,221,2bee3a38-29a3-4bcf-a1ec-1b77f28666a1
delhi_metro_nammayatri_partnerorg,222,43390804-4990-4b40-b40d-6390459173f4
delhi_metro_nammayatri_partnerorg,223,d879d0b4-85a3-4bde-9de8-9c42c708c74c
delhi_metro_nammayatri_partnerorg,224,822f84fa-5574-4fb8-92ef-7b32e3491e19
delhi_metro_nammayatri_partnerorg,245,2257beec-64c9-4633-9388-8a89dc7b4771
delhi_metro_nammayatri_partnerorg,244,2001ab3e-9279-4261-9944-2076fff5b627
delhi_metro_nammayatri_partnerorg,243,21b51258-64d8-4dc8-8158-2cea3baec9ea
delhi_metro_nammayatri_partnerorg,242,3f160ef8-c6a6-4fd2-809b-6597e1978b3f
delhi_metro_nammayatri_partnerorg,241,63fb24a8-9788-4b88-95d8-98bbe32fc933
delhi_metro_nammayatri_partnerorg,240,d77d0d1b-67d9-4b67-bbee-2d29e6fbe9e1
delhi_metro_nammayatri_partnerorg,239,dba8ad4b-2934-46dd-984e-3bf574663259
delhi_metro_nammayatri_partnerorg,238,0b525bdc-7c8b-4f8a-9fba-5d101cf7bf0f
delhi_metro_nammayatri_partnerorg,61,ae1c7d5c-0db5-4cd9-8aa0-6fa648a29fb7
delhi_metro_nammayatri_partnerorg,60,7f33c66e-d29b-43c9-bb3b-22574e8c6a02
delhi_metro_nammayatri_partnerorg,59,a9df9b6d-6bd1-4644-87f9-7af30c54337d
delhi_metro_nammayatri_partnerorg,1,04e8faa8-312c-44e8-ba6c-39c2fa2577b3
delhi_metro_nammayatri_partnerorg,3,d4997c96-49b2-4cd4-998f-b1498a38536f
delhi_metro_nammayatri_partnerorg,4,77360552-2032-4380-9d25-d5fa8fa7057f
delhi_metro_nammayatri_partnerorg,6,d8f0e92f-d902-45fd-975b-07fd1347587c
delhi_metro_nammayatri_partnerorg,7,1a42a8fd-925b-419a-9917-30fbbddf23c1
delhi_metro_nammayatri_partnerorg,8,c332ac6b-9732-4b01-b8f0-02244b622c3f
delhi_metro_nammayatri_partnerorg,9,1f9c0d4a-fba3-413c-8136-38c0c6d58eb9
delhi_metro_nammayatri_partnerorg,10,ed54d1b2-c1e0-4685-9ecb-6215481435ff
delhi_metro_nammayatri_partnerorg,11,cf82b913-27df-4bdb-b04c-24d393ad6491
delhi_metro_nammayatri_partnerorg,12,05589606-3291-41f7-a8d5-64e300c9965d
delhi_metro_nammayatri_partnerorg,13,269a6d6a-f2e4-4ea8-8c45-bb5cf97b2dd5
delhi_metro_nammayatri_partnerorg,14,1ebb185a-6cad-4df5-a977-ba48eccdd601
delhi_metro_nammayatri_partnerorg,15,312a3718-ab3c-4e0d-b5c3-fb78c4cbe112
delhi_metro_nammayatri_partnerorg,16,f8852612-50d7-41b7-b26b-efdb2fabca48
delhi_metro_nammayatri_partnerorg,17,0d9e9030-9f96-4079-bc02-e80190fc5e64
delhi_metro_nammayatri_partnerorg,18,9444a9be-3829-4115-8672-d1856fd07fe0
delhi_metro_nammayatri_partnerorg,163,35f55e1c-1eb9-4537-9294-83231ba3c1d4
delhi_metro_nammayatri_partnerorg,162,93b5abcf-1b23-4601-9ea2-8ce686cd0256
delhi_metro_nammayatri_partnerorg,161,1523e492-789d-4606-86cc-546f576cfe3b
delhi_metro_nammayatri_partnerorg,145,7ac56135-0c83-4648-ac7d-de2c08255235
delhi_metro_nammayatri_partnerorg,102,445bd060-e563-4a9a-886e-2d94a16cd2b7
delhi_metro_nammayatri_partnerorg,126,a90a0e09-a0d0-4d1c-87a8-e7aad677e372
delhi_metro_nammayatri_partnerorg,127,7ee4cdc4-9020-4cd3-abc8-37e546433965
delhi_metro_nammayatri_partnerorg,128,8fa2a726-40e8-4870-a4a7-bd2e96f365ba
delhi_metro_nammayatri_partnerorg,129,fd02b955-8fb3-44ab-b047-9dd0bc82842c
delhi_metro_nammayatri_partnerorg,130,267c7291-2505-400a-a7f2-5200d12aa9b8
delhi_metro_nammayatri_partnerorg,131,50515d54-7c9b-4acf-9f6f-d9cd12c86a73
delhi_metro_nammayatri_partnerorg,160,aad2bd89-eb52-4911-bdf8-d96e2d001e9d
delhi_metro_nammayatri_partnerorg,159,a0960f90-9af2-4ae8-896f-b68c0752dbb0
delhi_metro_nammayatri_partnerorg,138,fbf48442-4776-4126-a9a8-76faa3c42bd6
delhi_metro_nammayatri_partnerorg,139,60a35056-d9fb-492f-afc6-791c6d78d811
delhi_metro_nammayatri_partnerorg,140,e54e8e6b-c03e-41f9-980b-eff589fca48f
delhi_metro_nammayatri_partnerorg,141,480403d3-a1d6-4927-b1cf-9be74b6ee10c
delhi_metro_nammayatri_partnerorg,142,694a601f-a354-4768-ac1f-dc1a4c6a4e3e
delhi_metro_nammayatri_partnerorg,143,a811fc7e-596f-4637-8046-fe0761222bda
delhi_metro_nammayatri_partnerorg,248,6c999042-2104-4f45-8b13-f701167df9a3
delhi_metro_nammayatri_partnerorg,249,9c6c81c2-5f45-4fb3-a0f9-892edf733271
delhi_metro_nammayatri_partnerorg,250,ea83dee5-798c-4437-ad13-2e3522a9a6f8
delhi_metro_nammayatri_partnerorg,167,026c6407-ee1c-4757-ad55-9ae73aa44ed3
delhi_metro_nammayatri_partnerorg,166,13ee22f9-952f-4f82-9cab-bf4045ed6dc7
delhi_metro_nammayatri_partnerorg,165,0bc2ee49-b5cb-4077-9273-831137416275
delhi_metro_nammayatri_partnerorg,164,82bab94c-f935-4bdf-9a6f-f33b6ac366ef
delhi_metro_nammayatri_partnerorg,146,397971fa-2a1b-426a-9d02-7657dfe7d2c2
delhi_metro_nammayatri_partnerorg,104,7e0f7014-4f55-4640-8b2d-443171a1b183
delhi_metro_nammayatri_partnerorg,105,6a26f1c4-fcad-480d-be9a-04dbfc28ca56
delhi_metro_nammayatri_partnerorg,107,677b217f-78c8-4404-b37e-6295b1a945c4
delhi_metro_nammayatri_partnerorg,108,a74118f5-01d4-4940-830e-2fc853053e60
delhi_metro_nammayatri_partnerorg,109,c25244e7-2df9-4090-95b8-01dbaa299de3
delhi_metro_nammayatri_partnerorg,110,87499b69-832c-4130-805e-d62a7e179738
delhi_metro_nammayatri_partnerorg,111,a5d8d3c2-529d-41a7-950d-76f78009866d
delhi_metro_nammayatri_partnerorg,112,daf2c889-8bc2-4a36-91d8-75daaa3fae74
delhi_metro_nammayatri_partnerorg,113,dabe5746-fc15-4cfa-a85e-04dad1c833eb
delhi_metro_nammayatri_partnerorg,114,7e704c88-7f62-439f-95f2-93a07d3bbd29
delhi_metro_nammayatri_partnerorg,115,c86b91ee-c128-478d-8ad0-c10b05e09254
delhi_metro_nammayatri_partnerorg,116,ea9843e8-9388-4c80-b2f4-b0444091dcb5
delhi_metro_nammayatri_partnerorg,117,a04e1642-6c8d-426f-a076-28fad4e0577b
delhi_metro_nammayatri_partnerorg,150,bc89c567-9823-49bc-93f2-fe492761ba9f
delhi_metro_nammayatri_partnerorg,151,9b78e348-bc1b-4b85-b05b-4489352d64d8
delhi_metro_nammayatri_partnerorg,152,9cb2a034-3d97-4b4d-974f-a71704062685
delhi_metro_nammayatri_partnerorg,153,1fba8699-cfb9-471e-8648-71d858301b5b
delhi_metro_nammayatri_partnerorg,154,ca887dcf-fb06-417d-8756-74037a6a25b2
delhi_metro_nammayatri_partnerorg,155,9c6fe365-4e46-4f8d-90c1-9458ee51b766
delhi_metro_nammayatri_partnerorg,156,37cb9f35-7afd-44da-bad9-e374968a32c8
delhi_metro_nammayatri_partnerorg,157,e964d9f1-2516-4c47-9bc6-96585b441c3b
delhi_metro_nammayatri_partnerorg,158,b0f6759f-5ee6-4b9c-8538-29ab8c5f48e2
delhi_metro_nammayatri_partnerorg,246,580722fd-2450-48d6-a539-f380267b3354
delhi_metro_nammayatri_partnerorg,247,c949e580-dfc4-4bf3-a13f-cfb968c2f4a4
