gtfs_id,stop_code,geo_json,gates,stop_lat,stop_lon,stop_name,geojson_index
bangalore_metro,16,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.536721,12.952678],[77.537173,12.95283],[77.537281,12.95255],[77.537199,12.952523],[77.53728,12.952268],[77.537325,12.952274],[77.537353,12.952198],[77.537309,12.952161],[77.537283,12.952146],[77.537305,12.952082],[77.537484,12.951561],[77.537428,12.951514],[77.537347,12.951467],[77.537177,12.951452],[77.536977,12.952049],[77.536835,12.952038],[77.536781,12.952098],[77.536774,12.952418],[77.5368,12.952443],[77.536721,12.952678]]]]}","[{""gateName"": ""Deepanjali Nagar"", ""stopCode"": ""16_1"", ""lat"": 12.952058, ""lon"": 77.53701}, {""gateName"": ""Deepanjali Nagar"", ""stopCode"": ""16_2"", ""lat"": 12.952058, ""lon"": 77.53701}, {""gateName"": ""A-Bapuji Nagar Side"", ""stopCode"": ""16_G_A"", ""lat"": 12.95254794, ""lon"": 77.53707289}, {""gateName"": ""B-Shaneshwara Temple Side"", ""stopCode"": ""16_G_B"", ""lat"": 12.95217022, ""lon"": 77.53680333}, {""gateName"": ""C-Shaneshwara Temple Side"", ""stopCode"": ""16_G_C"", ""lat"": 12.95245645, ""lon"": 77.53673896}]",12.952058,77.53701,Deepanjali Nagar,69
bangalore_metro,28,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.710739,12.988579],[77.710733,12.988659],[77.710811,12.988774],[77.711043,12.988911],[77.711278,12.989038],[77.711494,12.989163],[77.711697,12.989283],[77.711785,12.989322],[77.711862,12.989352],[77.711924,12.989333],[77.711973,12.989298],[77.712087,12.989092],[77.712078,12.989025],[77.712006,12.988954],[77.711664,12.988759],[77.71146,12.98864],[77.711176,12.988482],[77.711024,12.988421],[77.710909,12.988404],[77.710849,12.988413],[77.710739,12.988579]]]]}","[{""gateName"": ""Hoodi"", ""stopCode"": ""28_1"", ""lat"": 12.988803, ""lon"": 77.71133}, {""gateName"": ""Hoodi"", ""stopCode"": ""28_2"", ""lat"": 12.988803, ""lon"": 77.71133}, {""gateName"": ""A-Seetharampalya Side"", ""stopCode"": ""28_G_A"", ""lat"": 12.98868988, ""lon"": 77.71147147}, {""gateName"": ""B-KEB Colony Side"", ""stopCode"": ""28_G_B"", ""lat"": 12.98853177, ""lon"": 77.71106242}]",12.988803,77.71133,Hoodi,86
bangalore_metro,27,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.70315,12.993832],[77.704521,12.993463],[77.704393,12.993032],[77.703035,12.993402],[77.70315,12.993832]]]]}","[{""gateName"": ""Garudacharpalya"", ""stopCode"": ""27_1"", ""lat"": 12.99345, ""lon"": 77.703674}, {""gateName"": ""Garudacharpalya"", ""stopCode"": ""27_2"", ""lat"": 12.99345, ""lon"": 77.703674}, {""gateName"": ""A-Kaveri Nagara Side"", ""stopCode"": ""27_G_A"", ""lat"": 12.99360598, ""lon"": 77.70382583}, {""gateName"": ""B-Garudacharpalya Side"", ""stopCode"": ""27_G_B"", ""lat"": 12.99323094, ""lon"": 77.70372055}]",12.99345,77.703674,Garudacharpalya,85
bangalore_metro,4,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.626213,12.975967],[77.62701,12.977068],[77.627299,12.976916],[77.626486,12.975749],[77.626213,12.975967]]]]}","[{""gateName"": ""Halasuru"", ""stopCode"": ""4_1"", ""lat"": 12.976499, ""lon"": 77.626686}, {""gateName"": ""Halasuru"", ""stopCode"": ""4_2"", ""lat"": 12.976499, ""lon"": 77.626686}, {""gateName"": ""A-Halasuru"", ""stopCode"": ""4_G_A"", ""lat"": 12.97623193, ""lon"": 77.6263006}, {""gateName"": ""B-Halasuru"", ""stopCode"": ""4_G_B"", ""lat"": 12.97660046, ""lon"": 77.62653664}, {""gateName"": ""C-Halasuru"", ""stopCode"": ""4_G_C"", ""lat"": 12.97637176, ""lon"": 77.62686655}]",12.976499,77.626686,Halasuru,31
bangalore_metro,13,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.544446,12.974032],[77.544444,12.97423],[77.544414,12.974509],[77.545182,12.974514],[77.545323,12.974524],[77.545502,12.97453],[77.545595,12.974527],[77.545723,12.974529],[77.545867,12.974528],[77.545975,12.974526],[77.546197,12.974536],[77.546509,12.974525],[77.546508,12.974274],[77.546525,12.973925],[77.546117,12.973925],[77.545959,12.973934],[77.545934,12.973914],[77.545881,12.97392],[77.545745,12.973932],[77.545309,12.973811],[77.545096,12.973859],[77.544885,12.973887],[77.544742,12.973732],[77.544574,12.973788],[77.544446,12.974032]]]]}","[{""gateName"": ""Sri Balagangadharanatha Swamiji Station, Hosahalli"", ""stopCode"": ""13_1"", ""lat"": 12.974293, ""lon"": 77.54562}, {""gateName"": ""Sri Balagangadharanatha Swamiji Station, Hosahalli"", ""stopCode"": ""13_2"", ""lat"": 12.974293, ""lon"": 77.54562}, {""gateName"": ""A-Telephone Exchange Side"", ""stopCode"": ""13_G_A"", ""lat"": 12.9743579, ""lon"": 77.54603415}, {""gateName"": ""B-Adichunchangiri Mutt Side"", ""stopCode"": ""13_G_B"", ""lat"": 12.97405208, ""lon"": 77.54581421}, {""gateName"": ""C-Adichunchangiri Mutt Side"", ""stopCode"": ""13_G_C"", ""lat"": 12.97407822, ""lon"": 77.54491031}]",12.974293,77.54562,"Sri Balagangadharanatha Swamiji Station, Hosahalli",65
bangalore_metro,3,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.638009,12.978396],[77.639471,12.978447],[77.639481,12.978337],[77.639478,12.978179],[77.638001,12.97817],[77.638009,12.978396]]]]}","[{""gateName"": ""Indiranagar"", ""stopCode"": ""3_1"", ""lat"": 12.978333, ""lon"": 77.638664}, {""gateName"": ""Indiranagar"", ""stopCode"": ""3_2"", ""lat"": 12.978333, ""lon"": 77.638664}, {""gateName"": ""A-Indiranagar"", ""stopCode"": ""3_G_A"", ""lat"": 12.97846337, ""lon"": 77.63841681}, {""gateName"": ""B-Indiranagar"", ""stopCode"": ""3_G_B"", ""lat"": 12.97819351, ""lon"": 77.63904512}, {""gateName"": ""C-Indiranagar"", ""stopCode"": ""3_G_C"", ""lat"": 12.97816672, ""lon"": 77.63894454}]",12.978333,77.638664,Indiranagar,113
bangalore_metro,33,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.737308,12.98741],[77.737219,12.987452],[77.737178,12.987499],[77.737165,12.987575],[77.737164,12.987655],[77.737162,12.987721],[77.737174,12.987773],[77.737199,12.987823],[77.737281,12.987864],[77.737362,12.987896],[77.737462,12.987892],[77.737516,12.987888],[77.737579,12.98789],[77.737747,12.987891],[77.737892,12.987886],[77.738114,12.987889],[77.73829,12.987884],[77.738441,12.987869],[77.738603,12.987808],[77.738702,12.987706],[77.738745,12.987552],[77.738749,12.987521],[77.738742,12.987502],[77.738725,12.987479],[77.738694,12.987429],[77.738606,12.987389],[77.737972,12.987397],[77.737629,12.987395],[77.737308,12.98741]]]]}","[{""gateName"": ""Pattandur Agrahara"", ""stopCode"": ""33_1"", ""lat"": 12.987639, ""lon"": 77.73777}, {""gateName"": ""Pattandur Agrahara"", ""stopCode"": ""33_2"", ""lat"": 12.987639, ""lon"": 77.73777}, {""gateName"": ""A-Thigalarapalya"", ""stopCode"": ""33_G_A"", ""lat"": 12.9878091, ""lon"": 77.73787111}, {""gateName"": ""B-Pattandur Agrahara Side"", ""stopCode"": ""33_G_B"", ""lat"": 12.98741772, ""lon"": 77.73787111}]",12.987639,77.73777,Pattandur Agrahara,94
bangalore_metro,41,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.519171,13.039598],[77.519287,13.039814],[77.519383,13.039991],[77.51951,13.04018],[77.519758,13.040044],[77.520561,13.039603],[77.52061,13.039568],[77.520442,13.039225],[77.520471,13.039188],[77.520347,13.038966],[77.519171,13.039598]]]]}","[{""gateName"": ""Jalahalli"", ""stopCode"": ""41_1"", ""lat"": 13.03941, ""lon"": 77.51974}, {""gateName"": ""Jalahalli"", ""stopCode"": ""41_2"", ""lat"": 13.03941, ""lon"": 77.51974}, {""gateName"": ""A-Jalahalli Cross Side"", ""stopCode"": ""41_G_A"", ""lat"": 13.03965605, ""lon"": 77.51933813}, {""gateName"": ""B-Peenya Industrial Area Side"", ""stopCode"": ""41_G_B"", ""lat"": 13.03919746, ""lon"": 77.5201562}]",13.03941,77.51974,Jalahalli,57
bangalore_metro,61,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.572915,12.906619],[77.572878,12.907103],[77.572882,12.907181],[77.572911,12.907272],[77.572905,12.907367],[77.572878,12.907569],[77.572891,12.907603],[77.572906,12.907645],[77.572903,12.907684],[77.572814,12.908028],[77.572799,12.908078],[77.572787,12.908243],[77.572927,12.908261],[77.572992,12.908266],[77.5732,12.908274],[77.573332,12.908288],[77.573349,12.908212],[77.573384,12.908045],[77.573394,12.908001],[77.573414,12.907928],[77.57343,12.907884],[77.573453,12.907823],[77.573405,12.907776],[77.573469,12.907657],[77.573517,12.9076],[77.573577,12.907186],[77.573585,12.907065],[77.573623,12.90679],[77.573362,12.906697],[77.573207,12.906656],[77.573164,12.906623],[77.573099,12.906623],[77.573032,12.906623],[77.572915,12.906619]]]]}","[{""gateName"": ""Jaya Prakash Nagar"", ""stopCode"": ""61_1"", ""lat"": 12.907475, ""lon"": 77.57313}, {""gateName"": ""Jaya Prakash Nagar"", ""stopCode"": ""61_2"", ""lat"": 12.907475, ""lon"": 77.57313}, {""gateName"": ""A-JP Nagar 6th Phase Side"", ""stopCode"": ""61_G_A"", ""lat"": 12.90823079, ""lon"": 77.57329747}, {""gateName"": ""B-JP Nagar 6th Phase Side"", ""stopCode"": ""61_G_B"", ""lat"": 12.90793471, ""lon"": 77.57339939}, {""gateName"": ""C-JP Nagar 6th Phase Side"", ""stopCode"": ""61_G_C"", ""lat"": 12.90727325, ""lon"": 77.57341146}, {""gateName"": ""D-Outer Ring Road Side"", ""stopCode"": ""61_G_D"", ""lat"": 12.9066471, ""lon"": 77.57300645}, {""gateName"": ""E-Ilyas Nagar Side"", ""stopCode"": ""61_G_E"", ""lat"": 12.90759287, ""lon"": 77.57283948}]",12.907475,77.57313,Jaya Prakash Nagar,36
bangalore_metro,24,"{""type"":""MultiPolygon"",""coordinates"":[[[[77.667614543,12.996330312],[77.66868492,12.996859933],[77.668636444,12.996935271],[77.668621448,12.997327723],[77.669347415,12.997463849],[77.669427873,12.997294297],[77.668906117,12.997075874],[77.669242142,12.9963852],[77.669108401,12.996313251],[77.668979849,12.99624858],[77.668965002,12.996130605],[77.668969915,12.996073602],[77.668272979,12.996007455],[77.668218873,12.996049172],[77.667833201,12.995832208],[77.667614543,12.996330312]]]]}","[{""gateName"": ""Benniganahalli"", ""stopCode"": ""24_1"", ""lat"": 12.996516, ""lon"": 77.668465}, {""gateName"": ""Benniganahalli"", ""stopCode"": ""24_2"", ""lat"": 12.996516, ""lon"": 77.668465}, {""gateName"": ""A-Benniganahalli"", ""stopCode"": ""24_G_A"", ""lat"": 12.99652921, ""lon"": 77.66844748}]",12.996516,77.668465,Benniganahalli,26
